Date,Team,Opp,Score,FPts,Min,G,KP,AT,SOT,TkW,DIS,YC,RC,ACNC,Int,CLR,CoS,BS,AER,PKM,PKD,OG,GAO,CS,player_id,player_name,injured,GA,Sv,PKS,HCS,Sm
2025-12-21,MUN,@AVL,L 1-2,19.25,90,0,3,1,0,3,1,0,0,2,0,3,1,1,3,0,0,0,2,0,06rlj,Patrick Dorgu,,,,,,
2025-12-15,MUN,BOU,T 4-4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,06rlj,Patrick Dorgu,,,,,,
2025-12-08,MUN,@WOL,W 4-1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06rlj,Patrick Dorgu,,,,,,
2025-12-04,MUN,WHU,T 1-1,2.75,21,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1,0,06rlj,Patrick Dorgu,,,,,,
2025-11-30,MUN,@CRY,W 2-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,06rlj,Patrick Dorgu,,,,,,
2025-11-24,MUN,EVE,L 0-1,1.5,57,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,06rlj,Patrick Dorgu,,,,,,
2025-11-08,MUN,@TOT,T 2-2,14,79,0,1,0,0,0,0,1,0,1,2,4,0,0,4,0,0,0,0,1,06rlj,Patrick Dorgu,,,,,,
2025-11-01,MUN,@NOT,T 2-2,2,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06rlj,Patrick Dorgu,,,,,,
2025-10-25,MUN,BHA,W 4-2,-4.5,19,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,06rlj,Patrick Dorgu,,,,,,
2025-10-19,MUN,@LIV,W 2-1,4.5,30,0,1,0,0,2,0,0,0,0,1,2,0,0,1,0,0,0,1,0,06rlj,Patrick Dorgu,,,,,,
2025-10-04,MUN,SUN,W 2-0,5,25,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,06rlj,Patrick Dorgu,,,,,,
2025-09-27,MUN,@BRF,L 1-3,3.25,84,0,0,0,0,2,1,1,0,0,2,3,1,0,4,0,0,0,2,0,06rlj,Patrick Dorgu,,,,,,
2025-09-20,MUN,CHE,W 2-1,14,90,0,2,1,0,3,3,0,0,1,1,2,0,0,1,0,0,0,1,0,06rlj,Patrick Dorgu,,,,,,
2025-09-14,MUN,@MCI,L 0-3,12,90,0,3,0,0,3,0,0,0,4,2,0,1,0,2,0,0,0,3,0,06rlj,Patrick Dorgu,,,,,,
2025-08-24,MUN,@FUL,T 1-1,3.25,90,0,0,0,0,0,1,0,0,0,1,3,0,0,4,0,0,0,1,0,06rlj,Patrick Dorgu,,,,,,
2025-08-17,MUN,ARS,L 0-1,3,90,0,0,0,0,3,2,1,0,0,0,0,1,1,3,0,0,0,1,0,06rlj,Patrick Dorgu,,,,,,
2026-02-09,MUN,@WHU,TBD,,,,,,,,,,,,,,,,,,,,,,06rlj,Patrick Dorgu,Out,,,,,
2026-02-07,MUN,TOT,W 2-0,11,90,0,3,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,05r34,Amad Diallo,,,,,,
2026-02-01,MUN,FUL,W 3-2,11.5,90,0,1,0,1,1,1,0,0,1,3,1,3,0,0,0,0,0,2,0,05r34,Amad Diallo,,,,,,
2026-01-25,MUN,@ARS,W 3-2,1.5,87,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,0,05r34,Amad Diallo,,,,,,
2026-01-17,MUN,MCI,W 2-0,4.5,90,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,05r34,Amad Diallo,,,,,,
2025-12-15,MUN,BOU,T 4-4,15.5,90,1,1,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,4,0,05r34,Amad Diallo,,,,,,
2025-12-08,MUN,@WOL,W 4-1,21,90,0,4,1,0,1,0,0,0,0,2,1,3,0,2,0,0,0,1,0,05r34,Amad Diallo,,,,,,
2025-12-04,MUN,WHU,T 1-1,10.5,90,0,3,0,0,0,1,0,0,2,0,2,3,0,0,0,0,0,1,0,05r34,Amad Diallo,,,,,,
2025-11-30,MUN,@CRY,W 2-1,5.5,88,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,05r34,Amad Diallo,,,,,,
2025-11-24,MUN,EVE,L 0-1,16,90,0,4,0,1,0,2,0,0,1,1,2,4,0,2,0,0,0,1,0,05r34,Amad Diallo,,,,,,
2025-11-08,MUN,@TOT,T 2-2,14.5,90,0,3,1,0,2,3,0,0,1,0,1,0,0,2,0,0,0,2,0,05r34,Amad Diallo,,,,,,
2025-11-01,MUN,@NOT,T 2-2,21,90,1,1,0,3,1,2,0,0,2,0,2,0,1,2,0,0,0,2,0,05r34,Amad Diallo,,,,,,
2025-10-25,MUN,BHA,W 4-2,3,69,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,05r34,Amad Diallo,,,,,,
2025-10-19,MUN,@LIV,W 2-1,11,58,0,2,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,05r34,Amad Diallo,,,,,,
2025-10-04,MUN,SUN,W 2-0,13.5,90,0,3,0,1,2,1,0,0,0,0,2,3,0,0,0,0,0,0,1,05r34,Amad Diallo,,,,,,
2025-09-20,MUN,CHE,W 2-1,4,90,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,05r34,Amad Diallo,,,,,,
2025-09-14,MUN,@MCI,L 0-3,5.5,90,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,05r34,Amad Diallo,,,,,,
2025-08-30,MUN,BUR,W 3-2,15.5,90,0,2,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,2,0,05r34,Amad Diallo,,,,,,
2025-08-24,MUN,@FUL,T 1-1,2.5,51,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,05r34,Amad Diallo,,,,,,
2025-08-17,MUN,ARS,L 0-1,7,34,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,05r34,Amad Diallo,,,,,,
2026-02-09,MUN,@WHU,TBD,,,,,,,,,,,,,,,,,,,,,,05r34,Amad Diallo,Available,,,,,
2026-01-18,EVE,@AVL,W 1-0,2,90,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,02lm7,Jack Grealish,,,,,,
2026-01-07,EVE,WOL,T 1-1,1.5,90,0,2,0,0,0,1,0,1,0,0,0,4,1,0,0,0,0,1,0,02lm7,Jack Grealish,,,,,,
2026-01-04,EVE,BRF,L 2-4,28.5,90,0,4,2,0,0,0,0,0,3,1,0,4,0,1,0,0,0,4,0,02lm7,Jack Grealish,,,,,,
2025-12-30,EVE,@NOT,W 2-0,4,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02lm7,Jack Grealish,,,,,,
2025-12-20,EVE,ARS,L 0-1,2,90,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,02lm7,Jack Grealish,,,,,,
2025-12-13,EVE,@CHE,L 0-2,3.5,83,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,02lm7,Jack Grealish,,,,,,
2025-12-06,EVE,NOT,W 3-0,7.5,85,0,3,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,1,02lm7,Jack Grealish,,,,,,
2025-12-02,EVE,@BOU,W 1-0,15,90,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,02lm7,Jack Grealish,,,,,,
2025-11-29,EVE,NEW,L 1-4,4,79,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,4,0,02lm7,Jack Grealish,,,,,,
2025-11-24,EVE,@MUN,W 1-0,1.5,86,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,02lm7,Jack Grealish,,,,,,
2025-11-08,EVE,FUL,W 2-0,9,90,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,02lm7,Jack Grealish,,,,,,
2025-11-03,EVE,@SUN,T 1-1,5,90,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,02lm7,Jack Grealish,,,,,,
2025-10-26,EVE,TOT,L 0-3,9.5,90,0,3,0,0,1,2,1,0,0,2,1,2,1,1,0,0,0,3,0,02lm7,Jack Grealish,,,,,,
2025-10-05,EVE,CRY,W 2-1,16,90,1,0,0,3,1,4,0,0,0,0,1,2,0,0,0,0,0,1,0,02lm7,Jack Grealish,,,,,,
2025-09-29,EVE,WHU,T 1-1,9.5,90,0,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,02lm7,Jack Grealish,,,,,,
2025-09-20,EVE,@LIV,L 1-2,10,90,0,3,0,0,2,1,1,0,2,1,1,0,1,1,0,0,0,2,0,02lm7,Jack Grealish,,,,,,
2025-09-13,EVE,AVL,T 0-0,16,90,0,5,0,1,3,6,1,0,2,0,0,2,1,0,0,0,0,0,1,02lm7,Jack Grealish,,,,,,
2025-08-30,EVE,@WOL,W 3-2,24.5,87,0,2,2,1,0,1,0,0,0,2,0,5,0,0,0,0,0,2,0,02lm7,Jack Grealish,,,,,,
2025-08-24,EVE,BHA,W 2-0,23,88,0,3,2,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,1,02lm7,Jack Grealish,,,,,,
2025-08-18,EVE,@LEE,L 0-1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,02lm7,Jack Grealish,,,,,,
2026-02-09,EVE,BOU,TBD,,,,,,,,,,,,,,,,,,,,,,02lm7,Jack Grealish,Out,,,,,
2026-02-07,WHU,@BUR,W 2-0,17.5,90,0,1,1,0,3,1,0,0,0,2,0,2,2,0,0,0,0,0,1,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2026-01-31,WHU,@CHE,L 2-3,9.5,90,0,2,0,1,1,1,0,0,0,2,4,1,0,0,0,0,0,3,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2026-01-24,WHU,SUN,W 3-1,13,90,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2026-01-17,WHU,@TOT,W 2-1,17,88,0,2,1,0,2,2,0,0,0,4,4,1,0,2,0,0,0,1,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2026-01-06,WHU,NOT,L 1-2,2,79,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2026-01-03,WHU,@WOL,L 0-3,10,90,0,2,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,3,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-12-30,WHU,BHA,T 2-2,4,90,0,1,0,0,4,3,1,0,0,1,1,0,0,1,0,0,0,2,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-12-27,WHU,FUL,L 0-1,8.5,90,0,1,0,0,2,1,0,0,1,1,1,3,0,0,0,0,0,1,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-12-20,WHU,@MCI,L 0-3,5,78,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,3,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-12-14,WHU,AVL,L 2-3,10.5,90,1,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,3,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-12-07,WHU,@BHA,T 1-1,16.5,81,0,1,0,0,5,1,0,0,0,4,3,3,2,0,0,0,0,0,1,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-12-04,WHU,@MUN,T 1-1,8.5,90,0,2,0,0,1,1,0,0,0,1,0,1,1,2,0,0,0,1,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-11-30,WHU,LIV,L 0-2,9.5,90,0,3,0,0,2,2,0,0,1,0,1,1,0,1,0,0,0,2,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-11-22,WHU,@BOU,T 2-2,5,73,0,0,0,0,1,1,0,0,0,1,3,1,2,1,0,0,0,1,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-11-08,WHU,BUR,W 3-2,12,90,0,3,0,0,3,0,1,0,1,2,2,0,1,2,0,0,0,2,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-11-02,WHU,NEW,W 3-1,14,84,0,3,1,0,1,2,0,0,1,1,1,0,0,0,0,0,0,1,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-10-24,WHU,@LEE,L 1-2,13.5,24,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-10-20,WHU,BRF,L 0-2,2,45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-10-04,WHU,@ARS,L 0-2,2.5,90,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,2,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-09-29,WHU,@EVE,T 1-1,0.5,90,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-09-20,WHU,CRY,L 1-2,2.5,77,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,2,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-09-13,WHU,TOT,L 0-3,6,60,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2025-08-31,WHU,@NOT,W 3-0,7.5,81,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,06pe1,Mateus Goncalo Espanha Fernandes,,,,,,
2026-02-09,WHU,MUN,TBD,,,,,,,,,,,,,,,,,,,,,,06pe1,Mateus Goncalo Espanha Fernandes,Available,,,,,
2026-02-06,LEE,NOT,W 3-1,3.5,77,0,1,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,1,061vp,Brenden Aaronson,,,,,,
2026-01-31,LEE,ARS,L 0-4,0.5,70,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,3,0,061vp,Brenden Aaronson,,,,,,
2026-01-26,LEE,@EVE,T 1-1,6,84,0,1,0,1,2,2,0,0,0,0,2,0,1,0,0,0,0,1,0,061vp,Brenden Aaronson,,,,,,
2026-01-17,LEE,FUL,W 1-0,7.5,88,0,2,0,0,1,7,0,0,1,1,0,2,1,0,0,0,0,0,1,061vp,Brenden Aaronson,,,,,,
2026-01-07,LEE,@NEW,L 3-4,29,88,2,1,0,3,1,4,0,0,0,0,0,3,0,2,0,0,0,3,0,061vp,Brenden Aaronson,,,,,,
2026-01-04,LEE,MUN,T 1-1,13.5,86,1,1,0,1,0,3,0,0,0,1,0,0,0,2,0,0,0,1,0,061vp,Brenden Aaronson,,,,,,
2026-01-01,LEE,@LIV,T 0-0,2.5,69,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,061vp,Brenden Aaronson,,,,,,
2025-12-28,LEE,@SUN,T 1-1,17.5,90,0,5,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,061vp,Brenden Aaronson,,,,,,
2025-12-20,LEE,CRY,W 4-1,9.5,76,0,0,1,0,1,3,0,0,0,1,1,1,0,2,0,0,0,0,1,061vp,Brenden Aaronson,,,,,,
2025-12-14,LEE,@BRF,T 1-1,2,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,061vp,Brenden Aaronson,,,,,,
2025-12-06,LEE,LIV,T 3-3,10,24,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,061vp,Brenden Aaronson,,,,,,
2025-11-29,LEE,@MCI,L 2-3,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,061vp,Brenden Aaronson,,,,,,
2025-11-23,LEE,AVL,L 1-2,4.5,79,0,0,0,1,2,2,0,0,0,0,0,1,0,1,0,0,0,2,0,061vp,Brenden Aaronson,,,,,,
2025-11-09,LEE,@NOT,L 1-3,10.5,73,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,061vp,Brenden Aaronson,,,,,,
2025-11-01,LEE,@BHA,L 0-3,1,90,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,061vp,Brenden Aaronson,,,,,,
2025-10-24,LEE,WHU,W 2-1,22.5,86,1,2,0,1,0,1,0,0,2,2,0,3,0,0,0,0,0,0,1,061vp,Brenden Aaronson,,,,,,
2025-10-18,LEE,@BUR,L 0-2,11,65,0,2,0,1,0,2,0,0,2,3,0,1,0,0,0,0,0,1,0,061vp,Brenden Aaronson,,,,,,
2025-10-04,LEE,TOT,L 1-2,10.5,66,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,061vp,Brenden Aaronson,,,,,,
2025-09-27,LEE,BOU,T 2-2,11,86,0,1,1,1,1,2,1,0,0,2,0,0,0,2,0,0,0,1,0,061vp,Brenden Aaronson,,,,,,
2025-09-20,LEE,@WOL,W 3-1,-0.5,88,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,1,0,061vp,Brenden Aaronson,,,,,,
2025-09-13,LEE,@FUL,L 0-1,8,76,0,1,0,1,3,2,0,0,0,0,2,1,0,0,0,0,0,0,1,061vp,Brenden Aaronson,,,,,,
2025-08-30,LEE,NEW,T 0-0,3,29,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,061vp,Brenden Aaronson,,,,,,
2025-08-23,LEE,@ARS,L 0-5,2,23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,061vp,Brenden Aaronson,,,,,,
2025-08-18,LEE,EVE,W 1-0,5.5,22,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,061vp,Brenden Aaronson,,,,,,
2026-02-09,LEE,@CHE,TBD,,,,,,,,,,,,,,,,,,,,,,061vp,Brenden Aaronson,Available,,,,,
2026-02-08,CRY,@BHA,W 1-0,12.75,90,0,0,0,0,2,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0635j,Chris Richards,,,,,,
2026-02-01,CRY,@NOT,T 1-1,6.75,90,0,1,0,0,0,0,1,0,0,0,3,0,3,5,0,0,0,1,0,0635j,Chris Richards,,,,,,
2026-01-25,CRY,CHE,L 1-3,8.5,90,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,3,0,0635j,Chris Richards,,,,,,
2026-01-17,CRY,@SUN,L 1-2,8.75,90,0,0,0,0,4,0,1,0,0,2,11,1,0,5,0,0,0,2,0,0635j,Chris Richards,,,,,,
2025-12-20,CRY,@LEE,L 1-4,2.5,90,0,0,0,0,1,0,0,0,0,1,10,1,2,3,0,0,0,4,0,0635j,Chris Richards,,,,,,
2025-12-14,CRY,MCI,L 0-3,-0.25,90,0,0,0,0,2,2,0,0,0,3,3,1,0,0,0,0,0,3,0,0635j,Chris Richards,,,,,,
2025-12-07,CRY,@FUL,W 2-1,5,90,0,0,0,0,2,0,0,0,0,1,8,0,0,2,0,0,0,1,0,0635j,Chris Richards,,,,,,
2025-12-03,CRY,@BUR,W 1-0,14.75,90,0,0,0,0,0,0,0,0,0,3,7,0,1,3,0,0,0,0,1,0635j,Chris Richards,,,,,,
2025-11-30,CRY,MUN,L 1-2,9,90,0,1,0,0,1,1,0,0,0,1,6,0,0,8,0,0,0,2,0,0635j,Chris Richards,,,,,,
2025-11-22,CRY,@WOL,W 2-0,11.75,82,0,0,0,0,0,1,0,0,0,2,5,0,0,3,0,0,0,0,1,0635j,Chris Richards,,,,,,
2025-11-09,CRY,BHA,T 0-0,16.25,90,0,0,0,0,2,0,0,0,0,4,5,0,0,3,0,0,0,0,1,0635j,Chris Richards,,,,,,
2025-11-01,CRY,BRF,W 2-0,12.25,90,0,0,0,0,1,0,0,0,0,0,5,0,1,3,0,0,0,0,1,0635j,Chris Richards,,,,,,
2025-10-26,CRY,@ARS,L 0-1,3.75,90,0,0,0,0,0,0,0,0,0,2,7,0,0,2,0,0,0,1,0,0635j,Chris Richards,,,,,,
2025-10-18,CRY,BOU,T 3-3,7.5,90,0,1,0,0,2,0,0,0,1,1,10,0,0,5,0,0,0,3,0,0635j,Chris Richards,,,,,,
2025-10-05,CRY,@EVE,L 1-2,10.25,90,0,1,0,0,1,0,0,0,0,2,5,0,2,6,0,0,0,2,0,0635j,Chris Richards,,,,,,
2025-09-27,CRY,LIV,W 2-1,6,90,0,0,0,0,2,1,0,0,0,3,6,0,1,1,0,0,0,1,0,0635j,Chris Richards,,,,,,
2025-09-20,CRY,@WHU,W 2-1,9,90,0,0,0,0,4,0,0,0,0,1,12,0,0,3,0,0,0,1,0,0635j,Chris Richards,,,,,,
2025-09-13,CRY,SUN,T 0-0,12.75,90,0,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,1,0635j,Chris Richards,,,,,,
2025-08-31,CRY,@AVL,W 3-0,13,90,0,0,0,0,2,0,0,0,0,0,8,0,1,2,0,0,0,0,1,0635j,Chris Richards,,,,,,
2025-08-24,CRY,NOT,T 1-1,6,90,0,0,0,0,1,0,0,0,0,2,4,0,1,3,0,0,0,1,0,0635j,Chris Richards,,,,,,
2025-08-17,CRY,@CHE,T 0-0,14.75,90,0,0,0,0,2,0,0,0,0,1,3,0,2,3,0,0,0,0,1,0635j,Chris Richards,,,,,,
2026-02-09,CRY,BUR,TBD,,,,,,,,,,,,,,,,,,,,,,0635j,Chris Richards,Available,,,,,
2026-02-07,EVE,@FUL,W 2-1,6.75,90,0,0,0,0,2,0,0,0,0,0,7,1,1,3,0,0,0,1,0,0327r,Michael Keane,,,,,,
2026-01-31,EVE,@BHA,T 1-1,8,90,0,0,0,1,2,1,0,0,0,1,6,0,0,4,0,0,0,1,0,0327r,Michael Keane,,,,,,
2026-01-07,EVE,WOL,T 1-1,10,82,1,0,0,1,1,0,0,1,0,1,4,0,0,4,0,0,0,1,0,0327r,Michael Keane,,,,,,
2026-01-04,EVE,BRF,L 2-4,0.25,90,0,0,0,0,1,0,0,0,0,1,5,0,0,5,0,0,0,4,0,0327r,Michael Keane,,,,,,
2025-12-27,EVE,@BUR,T 0-0,25.25,90,0,0,0,0,3,0,0,0,0,3,13,0,2,8,0,0,0,0,1,0327r,Michael Keane,,,,,,
2025-12-20,EVE,ARS,L 0-1,10.5,90,0,0,0,0,2,0,0,0,0,2,6,0,2,5,0,0,0,1,0,0327r,Michael Keane,,,,,,
2025-12-13,EVE,@CHE,L 0-2,4.25,90,0,0,0,0,0,0,0,0,0,2,5,0,0,5,0,0,0,2,0,0327r,Michael Keane,,,,,,
2025-12-06,EVE,NOT,W 3-0,17.75,90,0,0,0,0,1,0,0,0,0,1,11,0,1,6,0,0,0,0,1,0327r,Michael Keane,,,,,,
2025-11-29,EVE,NEW,L 1-4,0.75,90,0,0,0,0,1,0,0,0,0,1,7,0,2,3,0,0,0,4,0,0327r,Michael Keane,,,,,,
2025-11-24,EVE,@MUN,W 1-0,14.75,90,0,0,0,0,0,0,0,0,0,2,7,0,2,3,0,0,0,0,1,0327r,Michael Keane,,,,,,
2025-11-08,EVE,FUL,W 2-0,20.5,90,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0327r,Michael Keane,,,,,,
2025-11-03,EVE,@SUN,T 1-1,9.25,90,0,0,0,0,1,0,0,0,0,0,13,0,3,4,0,0,0,1,0,0327r,Michael Keane,,,,,,
2025-10-26,EVE,TOT,L 0-3,-0.5,90,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,3,0,0327r,Michael Keane,,,,,,
2025-10-18,EVE,@MCI,L 0-2,-1,90,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0327r,Michael Keane,,,,,,
2025-10-05,EVE,CRY,W 2-1,6.25,64,0,0,0,0,1,0,0,0,0,1,9,1,0,3,0,0,0,1,0,0327r,Michael Keane,,,,,,
2025-09-29,EVE,WHU,T 1-1,19,90,1,0,0,1,0,1,0,0,0,0,10,0,1,6,0,0,0,1,0,0327r,Michael Keane,,,,,,
2025-09-20,EVE,@LIV,L 1-2,2,90,0,0,0,0,1,0,0,0,0,2,4,0,0,2,0,0,0,2,0,0327r,Michael Keane,,,,,,
2025-09-13,EVE,AVL,T 0-0,17,90,0,1,0,1,1,0,0,0,0,1,4,0,0,4,0,0,0,0,1,0327r,Michael Keane,,,,,,
2025-08-30,EVE,@WOL,W 3-2,7,90,0,0,0,0,1,0,0,0,0,4,8,0,1,3,0,0,0,2,0,0327r,Michael Keane,,,,,,
2025-08-24,EVE,BHA,W 2-0,10.75,90,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,1,0327r,Michael Keane,,,,,,
2025-08-18,EVE,@LEE,L 0-1,3,90,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,0,0,1,0,0327r,Michael Keane,,,,,,
2026-02-09,EVE,BOU,TBD,,,,,,,,,,,,,,,,,,,,,,0327r,Michael Keane,Available,,,,,
2026-01-19,BOU,@BHA,T 1-1,16.5,70,1,1,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,1,0639x,Marcus Tavernier,,,,,,
2026-01-07,BOU,TOT,W 3-2,10.5,86,0,1,1,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0,0639x,Marcus Tavernier,,,,,,
2026-01-03,BOU,ARS,L 2-3,5.5,90,0,1,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,3,0,0639x,Marcus Tavernier,,,,,,
2025-12-30,BOU,@CHE,T 2-2,3,90,0,0,0,0,1,0,1,0,0,2,2,1,1,0,0,0,0,2,0,0639x,Marcus Tavernier,,,,,,
2025-12-27,BOU,@BRF,L 1-4,8,90,0,1,0,1,2,0,1,0,2,1,0,0,0,2,0,0,0,4,0,0639x,Marcus Tavernier,,,,,,
2025-12-20,BOU,BUR,T 1-1,3,88,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0639x,Marcus Tavernier,,,,,,
2025-12-15,BOU,@MUN,T 4-4,29,88,1,3,1,3,1,0,0,0,0,0,2,0,0,2,0,0,0,4,0,0639x,Marcus Tavernier,,,,,,
2025-12-06,BOU,CHE,T 0-0,9,90,0,0,0,1,2,0,0,0,0,2,4,1,0,2,0,0,0,0,1,0639x,Marcus Tavernier,,,,,,
2025-12-02,BOU,EVE,L 0-1,1,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0639x,Marcus Tavernier,,,,,,
2025-11-29,BOU,@SUN,L 2-3,5,90,0,4,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,3,0,0639x,Marcus Tavernier,,,,,,
2025-11-22,BOU,WHU,T 2-2,15,90,1,1,0,1,1,2,0,0,1,0,1,1,0,0,0,0,0,2,0,0639x,Marcus Tavernier,,,,,,
2025-11-09,BOU,@AVL,L 0-4,12.5,90,0,3,0,0,0,0,0,0,0,2,2,4,0,1,0,0,0,4,0,0639x,Marcus Tavernier,,,,,,
2025-11-02,BOU,@MCI,L 1-3,-0.5,90,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0639x,Marcus Tavernier,,,,,,
2025-10-26,BOU,NOT,W 2-0,20.5,88,1,3,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0639x,Marcus Tavernier,,,,,,
