teamName,urlName,headshotUrl,scorerId,upcomingEventStatusId,rank,teamLogo,posIdsNoFlex,defaultPosId,posShortNames,team,rookie,minorsEligible,posIds,teamId,name,teamShortName,shortName,next_match,fpts,fpts_per_game,statusId
Everton,elijah-campbell,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,06idv,,553,True,['703'],703,D,False,False,False,['703'],110050,Elijah Campbell,EVE,E. Campbell,BOU 2<br/>@EVE 1 F,0,0,5
Leeds United,rhys-chadwick,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,06yxd,,561,True,['702'],702,M,False,False,False,['702'],110261,Rhys Chadwick,LEE,R. Chadwick,LEE 2<br/>@CHE 2 F,0,0,5
Burnley,darko-churlinov,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06c4r,,566,True,['701'],701,F,False,False,False,['701'],110223,Darko Churlinov,BUR,D. Churlinov,@CRY<br/>Wed 2:30PM,0,0,4
Chelsea,ted-curd,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,06jb3,,577,True,['704'],704,G,False,False,False,['704'],110040,Ted Curd,CHE,T. Curd,LEE 2<br/>@CHE 2 F,0,0,5
Bournemouth,michael-dacosta-gonzalez,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,0689t,,579,True,['701'],701,F,False,False,False,['701'],110034,Michael Dacosta Gonzalez,BOU,M. Dacosta Gonzalez,BOU 2<br/>@EVE 1 F,0,0,5
Wolverhampton,tom-edozie,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,06qvu,,597,True,['701'],701,F,False,False,False,['701'],110191,Tom Edozie,WOL,T. Edozie,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,0,0,4
Sunderland,pierre-ekwah,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,05yf8,,598,True,['702'],702,M,False,False,False,['702'],110141,Pierre Ekwah,SUN,P. Ekwah,LIV<br/>Wed 3:15PM,0,0,4
Sunderland,melker-ellborg,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,072zp,,599,True,['704'],704,G,False,False,False,['704'],110141,Melker Ellborg,SUN,M. Ellborg,LIV<br/>Wed 3:15PM,0,0,4
Brentford,julian-eyestone,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,06on4,,602,True,['704'],704,G,False,False,False,['704'],110237,Julian Eyestone,BRF,J. Eyestone,ARS<br/>Thu 3:00PM,0,0,4
Everton,braiden-graham,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,072iu,,626,True,['701'],701,F,False,False,False,['701'],110050,Braiden Graham,EVE,B. Graham,BOU 2<br/>@EVE 1 F,0,0,5
Everton,isaac-heath,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,06rnm,,645,True,['701'],701,F,False,False,False,['701'],110050,Isaac Heath,EVE,I. Heath,BOU 2<br/>@EVE 1 F,0,0,5
Crystal Palace,marcus-hill,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,06zbs,,654,True,['704'],704,G,False,False,False,['704'],110045,Marcus Hill,CRY,M. Hill,BUR<br/>Wed 2:30PM,0,0,4
Burnley,vaclav-hladky,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06mfw,,656,True,['704'],704,G,False,False,False,['704'],110223,Vaclav Hladky,BUR,V. Hladky,@CRY<br/>Wed 2:30PM,0,0,4
Chelsea,charlie-holland,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,0730i,,660,True,['702'],702,M,False,False,False,['702'],110040,Charlie Holland,CHE,C. Holland,LEE 2<br/>@CHE 2 F,0,0,5
Crystal Palace,mofe-jemide,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,06nva,,667,True,['703'],703,D,False,False,False,['703'],110045,Mofe Jemide,CRY,M. Jemide,BUR<br/>Wed 2:30PM,0,0,4
Sunderland,zak-johnson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,06xzm,,669,True,['703'],703,D,False,False,False,['703'],110141,Zak Johnson,SUN,Z. Johnson,LIV<br/>Wed 3:15PM,0,0,4
Sunderland,jenson-jones,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,070eo,,672,True,['702'],703,M,False,False,False,['702'],110141,Jenson Jones,SUN,J. Jones,LIV<br/>Wed 3:15PM,0,0,4
Crystal Palace,george-king,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,06ygl,,677,True,['703'],703,D,False,False,False,['703'],110045,George King,CRY,G. King,BUR<br/>Wed 2:30PM,0,0,4
Manchester United,godwill-kukonki,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,06qx6,,687,True,['703'],703,D,False,False,False,['703'],110090,Godwill Kukonki,MUN,G. Kukonki,MUN 1<br/>@WHU 1 F,0,0,5
Leeds United,rory-mahady,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,06yxc,,704,True,['704'],704,G,False,False,False,['704'],110261,Rory Mahady,LEE,R. Mahady,LEE 2<br/>@CHE 2 F,0,0,5
Sunderland,jay-matete,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,06xzo,,710,True,['702'],702,M,False,False,False,['702'],110141,Jay Matete,SUN,J. Matete,LIV<br/>Wed 3:15PM,0,0,4
Nottingham Forest,david-mota-veiga-teixeira-do-carmo,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,06xzj,,731,True,['703'],703,D,False,False,False,['703'],110105,David Mota Veiga Teixeira do Carmo,NOT,D. Mota Veiga Teixeira do Carmo,WOL<br/>Wed 2:30PM,0,0,4
Newcastle United,anthony-munda,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,06on6,,733,True,['702'],702,M,False,False,False,['702'],110101,Anthony Munda,NEW,A. Munda,NEW 2<br/>@TOT 1 F,0,0,5
Manchester United,reece-munro,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,06v09,,734,True,['703'],703,D,False,False,False,['703'],110090,Reece Munro,MUN,R. Munro,MUN 1<br/>@WHU 1 F,0,0,5
Manchester United,william-murdock,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,06rqa,,736,True,['704'],704,G,False,False,False,['704'],110090,William Murdock,MUN,W. Murdock,MUN 1<br/>@WHU 1 F,0,0,5
Bournemouth,alex-paulsen,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,06mex,,765,True,['704'],704,G,False,False,False,['704'],110034,Alex Paulsen,BOU,A. Paulsen,BOU 2<br/>@EVE 1 F,0,0,5
Liverpool,carter-pinnington,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,072ce,,772,True,['703'],703,D,False,False,False,['703'],110070,Carter Pinnington,LIV,C. Pinnington,@SUN<br/>Wed 3:15PM,0,0,4
Brentford,reggie-rose,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,06nkh,,794,True,['704'],704,G,False,False,False,['704'],110237,Reggie Rose,BRF,R. Rose,ARS<br/>Thu 3:00PM,0,0,4
Tottenham Hotspur,reiss-alexander-russell-denny,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,06zc6,,799,True,['702'],702,M,False,False,False,['702'],110160,Reiss-Alexander Russell-Denny,TOT,R. Russell-Denny,NEW 2<br/>@TOT 1 F,0,0,5
Sunderland,nazariy-rusyn,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,06xzq,,800,True,['701'],701,F,False,False,False,['701'],110141,Nazariy Rusyn,SUN,N. Rusyn,LIV<br/>Wed 3:15PM,0,0,4
Newcastle United,leo-shahar,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,06on5,,813,True,['703'],703,D,False,False,False,['703'],110101,Leo Shahar,NEW,L. Shahar,NEW 2<br/>@TOT 1 F,0,0,5
Chelsea,teddy-sharman-lowe,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,05xtr,,814,True,['704'],704,G,False,False,False,['704'],110040,Teddy Sharman-Lowe,CHE,T. Sharman-Lowe,LEE 2<br/>@CHE 2 F,0,0,5
Brighton,freddie-simmonds,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,06s7r,,818,True,['703'],703,D,False,False,False,['703'],110240,Freddie Simmonds,BHA,F. Simmonds,@AVL<br/>Wed 2:30PM,0,0,4
Nottingham Forest,luis-eduardo-soares-da-silva,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,070hm,,823,True,['703'],703,D,False,False,False,['703'],110105,Luis Eduardo Soares da Silva,NOT,L. Soares da Silva,WOL<br/>Wed 2:30PM,0,0,4
Everton,aled-thomas,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,06zbu,,836,True,['703'],703,D,False,False,False,['703'],110050,Aled Thomas,EVE,A. Thomas,BOU 2<br/>@EVE 1 F,0,0,5
Nottingham Forest,archie-whitehall,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,0700q,,859,True,['702'],702,M,False,False,False,['702'],110105,Archie Whitehall,NOT,A. Whitehall,WOL<br/>Wed 2:30PM,0,0,4
Sunderland,jack-whittaker,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,070eq,,860,True,['702'],702,M,False,False,False,['702'],110141,Jack Whittaker,SUN,J. Whittaker,LIV<br/>Wed 3:15PM,0,0,4
Aston Villa,james-wright,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,06avm,,871,True,['704'],704,G,False,False,False,['704'],110011,James Wright,AVL,J. Wright,BHA<br/>Wed 2:30PM,0,0,4
Aston Villa,yasin-ozcan,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,06unr,,883,True,['703'],703,D,False,False,False,['703'],110011,Yasin Özcan,AVL,Y. Özcan,BHA<br/>Wed 2:30PM,0,0,4
Crystal Palace,tayo-adaramola,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,05ymb,,491,True,['703'],703,D,False,False,False,['703'],110045,Tayo Adaramola,CRY,T. Adaramola,BUR<br/>Wed 2:30PM,0,0,4
Everton,callum-bates,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,06qqm,,526,True,['702'],702,M,False,False,False,['702'],110050,Callum Bates,EVE,C. Bates,BOU 2<br/>@EVE 1 F,0,0,5
Tottenham Hotspur,carey-bloedorn,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,06zc1,,539,True,['704'],704,G,False,False,False,['704'],110160,Carey Bloedorn,TOT,C. Bloedorn,NEW 2<br/>@TOT 1 F,0,0,5
Nottingham Forest,aaron-bott,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,06ex2,,542,True,['704'],704,G,False,False,False,['704'],110105,Aaron Bott,NOT,A. Bott,WOL<br/>Wed 2:30PM,0,0,4
Burnley,george-brierley,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,071xd,,545,True,['702'],702,M,False,False,False,['702'],110223,George Brierley,BUR,G. Brierley,@CRY<br/>Wed 2:30PM,0,0,4
Burnley,murray-campbell,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,071xc,,554,True,['703'],703,D,False,False,False,['703'],110223,Murray Campbell,BUR,M. Campbell,@CRY<br/>Wed 2:30PM,0,0,4
Aston Villa,tj-carroll,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,072j7,,556,True,['703'],703,D,False,False,False,['703'],110011,TJ Carroll,AVL,T. Carroll,BHA<br/>Wed 2:30PM,0,0,4
Tottenham Hotspur,dante-cassanova,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,06q2g,,559,True,['703'],703,D,False,False,False,['703'],110160,Dante Cassanova,TOT,D. Cassanova,NEW 2<br/>@TOT 1 F,0,0,5
Burnley,ellis-clark,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,071xe,,567,True,['702'],702,M,False,False,False,['702'],110223,Ellis Clark,BUR,E. Clark,@CRY<br/>Wed 2:30PM,0,0,4
Burnley,ellis-clark,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,07233,,568,True,['702'],702,M,False,False,False,['702'],110223,Ellis Clark,BUR,E. Clark,@CRY<br/>Wed 2:30PM,0,0,4
Leeds United,charlie-crew,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,06xzf,,576,True,['702'],702,M,False,False,False,['702'],110261,Charlie Crew,LEE,C. Crew,LEE 2<br/>@CHE 2 F,0,0,5
Liverpool,harvey-davies,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,05rfp,,583,True,['704'],704,G,False,False,False,['704'],110070,Harvey Davies,LIV,H. Davies,@SUN<br/>Wed 3:15PM,0,0,4
Burnley,owen-dodgson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,05ux0,,591,True,['703'],703,D,False,False,False,['703'],110223,Owen Dodgson,BUR,O. Dodgson,@CRY<br/>Wed 2:30PM,0,0,4
Aston Villa,joe-gauci,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,06jgt,,616,True,['704'],704,G,False,False,False,['704'],110011,Joe Gauci,AVL,J. Gauci,BHA<br/>Wed 2:30PM,0,0,4
Crystal Palace,owen-goodman,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,062pb,,624,True,['704'],704,G,False,False,False,['704'],110045,Owen Goodman,CRY,O. Goodman,BUR<br/>Wed 2:30PM,0,0,4
Tottenham Hotspur,tye-hall,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,072x9,,634,True,['702'],702,M,False,False,False,['702'],110160,Tye Hall,TOT,T. Hall,NEW 2<br/>@TOT 1 F,0,0,5
Tottenham Hotspur,tyrese-hall,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,06lvm,,635,True,['702'],702,M,False,False,False,['702'],110160,Tyrese Hall,TOT,T. Hall,NEW 2<br/>@TOT 1 F,0,0,5
Nottingham Forest,ben-hammond,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,072dz,,636,True,['703'],703,D,False,False,False,['703'],110105,Ben Hammond,NOT,B. Hammond,WOL<br/>Wed 2:30PM,0,0,4
Newcastle United,aidan-harris,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,06h1g,,639,True,['704'],704,G,False,False,False,['704'],110101,Aidan Harris,NEW,A. Harris,NEW 2<br/>@TOT 1 F,0,0,5
Newcastle United,adam-harrison,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,06ids,,641,True,['704'],704,G,False,False,False,['704'],110101,Adam Harrison,NEW,A. Harrison,NEW 2<br/>@TOT 1 F,0,0,5
Newcastle United,travis-hernes,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,06jfq,,650,True,['702'],702,M,False,False,False,['702'],110101,Travis Hernes,NEW,T. Hernes,NEW 2<br/>@TOT 1 F,0,0,5
Aston Villa,ronnie-hollingshead,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,072gz,,661,True,['704'],704,G,False,False,False,['704'],110011,Ronnie Hollingshead,AVL,R. Hollingshead,BHA<br/>Wed 2:30PM,0,0,4
Crystal Palace,danny-imray,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,06kx0,,665,True,['703'],703,D,False,False,False,['703'],110045,Danny Imray,CRY,D. Imray,BUR<br/>Wed 2:30PM,0,0,4
Sunderland,jayden-jones,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,070ep,,671,True,['702'],702,M,False,False,False,['702'],110141,Jayden Jones,SUN,J. Jones,LIV<br/>Wed 3:15PM,0,0,4
Tottenham Hotspur,rio-kyerematen,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,06mgn,,689,True,['702'],702,M,False,False,False,['702'],110160,Rio Kyerematen,TOT,R. Kyerematen,NEW 2<br/>@TOT 1 F,0,0,5
Burnley,marley-leuluai,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,070em,,698,True,['702'],702,M,False,False,False,['702'],110223,Marley Leuluai,BUR,M. Leuluai,@CRY<br/>Wed 2:30PM,0,0,4
Fulham,alfie-mcnally,https://fantraximg.com/assets/images/logos/sportsteam/epl/Fulham.png,072jc,,715,True,['704'],704,G,False,False,False,['704'],110063,Alfie McNally,FUL,A. McNally,@MCI<br/>Wed 2:30PM,0,0,4
Chelsea,max-merrick,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,06jfh,,719,True,['704'],704,G,False,False,False,['704'],110040,Max Merrick,CHE,M. Merrick,LEE 2<br/>@CHE 2 F,0,0,5
Sunderland,ben-middlemas,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,06v0r,,723,True,['702'],702,M,False,False,False,['702'],110141,Ben Middlemas,SUN,B. Middlemas,LIV<br/>Wed 3:15PM,0,0,4
Aston Villa,rhys-oakley,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,0722r,,748,True,['704'],704,G,False,False,False,['704'],110011,Rhys Oakley,AVL,R. Oakley,BHA<br/>Wed 2:30PM,0,0,4
Wolverhampton,temple-ojinnaka,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,06l53,,752,True,['702'],702,M,False,False,False,['702'],110191,Temple Ojinnaka,WOL,T. Ojinnaka,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,0,0,4
Wolverhampton,saheed-olagunju,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,072hx,,753,True,['703'],703,D,False,False,False,['703'],110191,Saheed Olagunju,WOL,S. Olagunju,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,0,0,4
Everton,malik-olayiwola,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,072lp,,754,True,['702'],702,M,False,False,False,['702'],110050,Malik Olayiwola,EVE,M. Olayiwola,BOU 2<br/>@EVE 1 F,0,0,5
Burnley,brandon-pouani,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,071xf,,775,True,['701'],701,F,False,False,False,['701'],110223,Brandon Pouani,BUR,B. Pouani,@CRY<br/>Wed 2:30PM,0,0,4
Brighton,nils-ramming,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,072cd,,782,True,['704'],704,G,False,False,False,['704'],110240,Nils Ramming,BHA,N. Ramming,@AVL<br/>Wed 2:30PM,0,0,4
Wolverhampton,luke-rawlings,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,06nve,,785,True,['702'],702,M,False,False,False,['702'],110191,Luke Rawlings,WOL,L. Rawlings,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,0,0,4
West Ham United,junior-robinson,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,06nyy,,790,True,['703'],703,D,False,False,False,['703'],110175,Junior Robinson,WHU,J. Robinson,MUN 1<br/>@WHU 1 F,0,0,5
Aston Villa,leon-routh,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,072i1,,795,True,['703'],703,D,False,False,False,['703'],110011,Leon Routh,AVL,L. Routh,BHA<br/>Wed 2:30PM,0,0,4
Tottenham Hotspur,james-rowswell,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,06zc5,,797,True,['703'],703,D,False,False,False,['703'],110160,James Rowswell,TOT,J. Rowswell,NEW 2<br/>@TOT 1 F,0,0,5
Burnley,shurandy-sambo,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06uzm,,806,True,['703'],703,D,False,False,False,['703'],110223,Shurandy Sambo,BUR,S. Sambo,@CRY<br/>Wed 2:30PM,0,0,4
Nottingham Forest,jimmy-sinclair,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,0700r,,819,True,['702'],702,M,False,False,False,['702'],110105,Jimmy Sinclair,NOT,J. Sinclair,WOL<br/>Wed 2:30PM,0,0,4
Nottingham Forest,marko-stamenic,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,06mmk,,826,True,['702'],702,M,False,False,False,['702'],110105,Marko Stamenic,NOT,M. Stamenic,WOL<br/>Wed 2:30PM,0,0,4
Bournemouth,charlie-stevens,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,072p7,,831,True,['702'],702,M,False,False,False,['702'],110034,Charlie Stevens,BOU,C. Stevens,BOU 2<br/>@EVE 1 F,0,0,5
Wolverhampton,ethan-sutherland,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,072iv,,832,True,['702'],702,M,False,False,False,['702'],110191,Ethan Sutherland,WOL,E. Sutherland,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,0,0,4
Nottingham Forest,jack-thompson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,072dy,,837,True,['703'],703,D,False,False,False,['703'],110105,Jack Thompson,NOT,J. Thompson,WOL<br/>Wed 2:30PM,0,0,4
Burnley,tom-tweedy,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06uzs,,846,True,['701'],701,F,False,False,False,['701'],110223,Tom Tweedy,BUR,T. Tweedy,@CRY<br/>Wed 2:30PM,0,0,4
Everton,reece-welch,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,05rka,,856,True,['703'],703,D,False,False,False,['703'],110050,Reece Welch,EVE,R. Welch,BOU 2<br/>@EVE 1 F,0,0,5
Bournemouth,harold-william,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,06zbr,,863,True,['703'],703,D,False,False,False,['703'],110034,Harold William,BOU,H. William,BOU 2<br/>@EVE 1 F,0,0,5
Nottingham Forest,keehan-willows,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,06617,,867,True,['704'],704,G,False,False,False,['704'],110105,Keehan Willows,NOT,K. Willows,WOL<br/>Wed 2:30PM,0,0,4
Burnley,mike-tresor,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,06fy5,,884,True,['701'],701,F,False,False,False,['701'],110223,Mike Tresor,BUR,M. Tresor,@CRY<br/>Wed 2:30PM,-0.5,-0.12,4
Newcastle United,jamaal-lascelles,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,03pig,,885,True,['703'],703,D,False,False,False,['703'],110101,Jamaal Lascelles,NEW,J. Lascelles,NEW 2<br/>@TOT 1 F,-1,-0.5,5
Newcastle United,alex-murphy,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,06ewy,,886,True,['703'],703,D,False,False,False,['703'],110101,Alex Murphy,NEW,A. Murphy,NEW 2<br/>@TOT 1 F,-1.75,-1.75,5
Nottingham Forest,stefan-ortega-moreno,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,062cw,2,889,True,['704'],704,G,False,False,False,['704'],110105,Stefan Ortega,NOT,Stefan Ortega,WOL<br/>Wed 2:30PM,-2,-2,
Wolverhampton,pedro-henrique-cardoso-de-lima,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,06mrz,,888,True,['703'],703,D,False,False,False,['703'],110191,Pedro Lima,WOL,Pedro Lima,@NOT Wed<br/>2:30PM<br/>ARS Wed3:00PM,-2,-0.67,4
Leeds United,sam-byram,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,03ysd,,887,True,['703'],703,D,False,False,False,['703'],110261,Sam Byram,LEE,S. Byram,LEE 2<br/>@CHE 2 F,-2,-2,5
Aston Villa,andres-garcia,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,06r9v,,890,True,['703'],703,D,False,False,False,['703'],110011,Andres García,AVL,A. García,BHA<br/>Wed 2:30PM,-4,-2,4
